id,Region,distanceToTransit,BBSR_Type,Pop+Emp,Population,Employment,Area,AGS,Housing,Special,Mixed Use,Industrial,Sport+Rec,remainder,x,y
1490,1,500,10,1846,1141,704,160000.000000000000000,1000000001,0.113045204,0.185788112,0.066245937,0.065576608,0.322149219,0.24719492,4591850,5820400
1491,1,500,10,4536,2386,2149,203749.717860138800461,1000000001,0.065896792,0.046622936,0.193687221,0.142038088,0.055871328,0.495883635,4591859.396,5819943.625
1492,1,500,10,5332,2987,2345,273874.260390983952675,1000000004,0.165102258,0.007275463,0.095601556,0.300491819,0,0.431528903,4590779.294,5819673.282
1493,1,500,10,3433,2663,769,216248.313647894246969,1000000004,0.364121461,0.0604125,0.084608137,0.081931125,0.02079767,0.388129107,4590721.118,5819205.881
1494,1,500,10,3061,1829,1231,116588.018579213501653,1000000007,0.02623201,0.025912014,0.309245066,0.401087038,0,0.237523872,4591121.928,5819604.98
1495,1,500,10,5353,3929,1423,263751.686352105811238,1000000007,0.162789847,0.088315926,0.126758977,0.054739914,0.003859811,0.563535525,4591319.648,5819195.178
1496,1,500,10,4049,2214,1835,160000.000000000000000,1000000007,0.159469837,0,0.477279764,0.020818552,0.014758955,0.327672891,4591850,5819200
1497,1,500,10,3302,1873,1428,175440.866933229001006,1000000007,0.015708022,0.012950983,0.249541221,0.241925738,0,0.479874036,4591438.615,5819621.433
1498,1,500,10,2514,1660,854,116250.282139861184987,1000000007,0.177019304,0.057476347,0.246812601,0.148285358,0.030825624,0.339580766,4591833.532,5819548.271
1499,1,500,10,3145,1088,2057,640000.000000000000000,1000000004,0.40134752,0.020419983,0.134121248,0,0.093995869,0.350115381,4586050,5818600
1500,1,500,10,3735,1612,2123,640000.000000000000000,1000000004,0.377306252,0.044821747,0.122885489,0.013806101,0.065808632,0.37537178,4586850,5818600
1501,1,500,10,2045,1377,668,640000.000000000000000,1000000004,0.556189119,0.031672519,0.024879978,0.021243486,0.0794242,0.286590699,4586050,5817800
1502,1,500,10,2616,1830,786,640000.000000000000000,1000000004,0.574313553,0.11612925,0.026925336,0.008748674,0.04671094,0.227172247,4586850,5817800
1503,1,500,10,4419,2541,1877,640000.000000000000000,1000000004,0.426956422,0.061927893,0.03605973,0.112653349,0.017464014,0.344938593,4587650,5818600
1504,1,500,10,1326,1175,150,160000.000000000000000,1000000004,0.52669436,0.018342936,0.030790609,0.012674379,0.076534199,0.334963517,4588250,5818800
1505,1,500,10,924,551,373,160000.000000000000000,1000000004,0.429387532,0.092528301,0.050042269,0.050557201,0.065344881,0.312139816,4588650,5818800
1506,1,500,10,2886,1977,908,160000.000000000000000,1000000004,0.182254385,0.111611536,0.007117257,0.310442443,0,0.388574378,4588250,5818400
1507,1,500,10,2731,1312,1419,160000.000000000000000,1000000004,0.17252976,0.096286783,0.045022039,0.461113594,0,0.225047824,4588650,5818400
1508,1,500,10,4044,3268,776,640000.000000000000000,1000000004,0.525081359,0.047927794,0.031784542,0.016100288,0.17055923,0.208546786,4587650,5817800
1509,1,500,10,3243,1716,1526,640000.000000000000000,1000000004,0.22912463,0.037844785,0.016092825,0.113326889,0.280141468,0.323469403,4588450,5817800
1510,1,500,10,4789,3859,930,640000.000000000000000,1000000004,0.559307238,0.075777491,0.03476944,0.021595968,0.064973999,0.243575863,4587650,5817000
1511,1,500,10,1543,1466,77,160000.000000000000000,1000000004,0.340377725,0,0,0.029901273,0.471144159,0.158576843,4588250,5817200
1512,1,500,10,773,0,773,160000.000000000000000,1000000004,0,0.033026218,0,0.284545875,0.595757512,0.086670395,4588650,5817200
1513,1,500,10,1756,1716,39,160000.000000000000000,1000000004,0.386760211,0.067350635,0,0,0.398884819,0.147004335,4588250,5816800
1514,1,500,10,2144,1199,944,504874.605274360801559,1000000004,0.549873122,0.046454916,0.059049247,0.018042546,0.051744492,0.274835678,4587641.24,5816283.033
1515,1,500,10,2966,2090,875,640000.000000000000000,1000000004,0.365472581,0.159594172,0.018128093,0.022279907,0.092564209,0.341961038,4589250,5818600
1516,1,500,10,3340,2745,594,160000.000000000000000,1000000004,0.368608649,0.224747952,0.107870639,0.020794232,0.009386229,0.2685923,4589850,5818800
1517,1,500,10,3925,3534,391,160000.000000000000000,1000000004,0.409674181,0.067475851,0.0473901,0.068038041,0.048824167,0.35859766,4590250,5818800
1518,1,500,10,2797,2356,441,160000.000000000000000,1000000004,0.49109527,0.089648925,0.100642633,0.001643232,0.014540827,0.302429112,4589850,5818400
1519,1,500,10,3172,2828,344,160000.000000000000000,1000000004,0.552725549,0.031879025,0.07282738,0.017752098,0.011915108,0.312900841,4590250,5818400
1520,1,500,10,3186,1982,1203,640000.000000000000000,1000000004,0.216925507,0.085255641,0.029641977,0.05346551,0.12917572,0.485535645,4589250,5817800
1521,1,500,10,1827,1316,510,160000.000000000000000,1000000004,0.358930322,0.127540621,0.063895905,0.083418841,0.029383738,0.336830572,4589850,5818000
1522,1,500,10,2048,1481,567,160000.000000000000000,1000000004,0.496937729,0.035542375,0.078281297,0.090827146,0.01716882,0.281242633,4590250,5818000
1523,1,500,10,2871,2416,454,160000.000000000000000,1000000004,0.190976825,0.120878845,0.068872343,0.045339919,0.236953276,0.336978792,4589850,5817600
1524,1,500,10,4012,3642,370,160000.000000000000000,1000000004,0.268905771,0.082952865,0.082396877,0.005299729,0.396398621,0.164046137,4590250,5817600
1525,1,500,10,4064,3403,660,192760.474044205970131,1000000004,0.396572304,0.028371028,0.098121286,0.041859272,0.01285591,0.4222202,4590690.974,5818800.087
1526,1,500,10,2877,1742,1134,127239.525955793957110,1000000007,0.24635619,0.013577771,0.391133538,0,0.035050376,0.313882124,4591090.915,5818799.868
1527,1,500,10,2711,2019,692,160000.000000000000000,1000000007,0.335827098,0.116254648,0.150267777,0.011498765,0.02301516,0.363136552,4591450,5818800
1528,1,500,10,3541,2532,1008,160000.000000000000000,1000000007,0.311695865,0.133125471,0.236496526,0.000145583,0.028697607,0.289838948,4591850,5818800
1529,1,500,10,5134,4255,878,290560.663903634704184,1000000007,0.261619081,0.03171157,0.062801176,0.016294904,0.017965095,0.609608175,4591286.74,5818399.66
1530,1,500,10,3229,2181,1047,160000.000000000000000,1000000007,0.244258292,0.109443899,0.253351643,0.000993962,0.042833663,0.349118541,4591850,5818400
1531,1,500,10,5015,3828,1187,349439.336096365470439,1000000004,0.260129529,0.008710597,0.044099761,0.031227292,0,0.655832821,4590669.999,5818217.133
1532,1,500,10,3094,2590,503,160000.000000000000000,1000000004,0.183950877,0.236278467,0.0459019,0.069029748,0.161076251,0.303762757,4590650,5817600
1533,1,500,10,3994,3360,633,313788.116752044879831,1000000004,0.066232427,0.022221067,0.02363667,0.009096401,0.253132465,0.62568097,4590730.705,5817281.714
1534,1,500,10,3592,1965,1627,288835.353056124295108,1000000007,0.139682368,0.068720342,0.112267231,0.006744387,0.050534449,0.622051223,4591288.927,5818000.741
1535,1,500,10,2897,1036,1860,160000.000000000000000,1000000007,0.081400399,0.077951045,0.431538524,0.110222252,0.029830514,0.269057266,4591850,5818000
1536,1,500,10,2577,1868,708,284817.594741746317595,1000000007,0.070716685,0.093578464,0.058597418,0.013169389,0.157021734,0.606916309,4591293.972,5817600.447
1537,1,500,10,4041,3042,998,160000.000000000000000,1000000007,0.081673251,0.198670139,0.188032772,0.081651528,0.184828649,0.26514366,4591850,5817600
1538,1,500,10,1813,618,1194,160000.000000000000000,1000000004,0.061647881,0.008509598,0,0.452721987,0.020423992,0.456696542,4589050,5817200
1539,1,500,10,4776,4445,331,420556.781016780762002,1000000004,0.154613729,0.096609358,0,0.011125386,0.031987099,0.705664427,4589685.949,5817114.609
1540,1,500,10,2874,2399,475,160000.000000000000000,1000000004,0.329697736,0.075764444,0.019162976,0.137937345,0.04006595,0.39737155,4589050,5816800
1541,1,500,10,1527,1384,142,160000.000000000000000,1000000004,0.404175334,0.139286537,0.007120914,0.013128503,0.107082738,0.329205974,4589450,5816800
1542,1,500,10,3066,2548,517,216580.259512940247077,1000000004,0.389028882,0.044941904,0.06054384,0.049677795,0,0.455807579,4590249.94,5817129.274
1543,1,500,10,3833,2893,940,162862.959470279020024,1000000007,0.239442728,0.041754554,0.248436539,0,0.048363778,0.422002401,4590134.741,5816728.619
1544,1,500,10,1709,1245,464,160000.000000000000000,1000000004,0.457581763,0.055560217,0.107266895,0.005263915,0.133465796,0.240861414,4589050,5816400
1545,1,500,10,4011,3644,367,225860.954314668546431,1000000004,0.481341522,0.037969163,0.021113897,0.005595802,0.184266926,0.269712691,4589532.327,5816400.179
1546,1,500,10,1758,1100,658,160000.000000000000000,1000000004,0.442697323,0.096165803,0.095526748,0.093422897,0.019265445,0.252921784,4589050,5816000
1547,1,500,10,4858,4040,817,321392.792749601299874,1000000004,0.436439659,0.074425241,0.017713931,0.003290405,0.018486168,0.449644597,4589487.793,5815925.419
1548,1,500,10,3652,2360,1292,160000.000000000000000,1000000007,0.260870629,0.045731277,0.330355197,0.004445488,0.009924153,0.348673256,4590250,5816400
1549,1,500,10,5437,3043,2393,283557.927784071478527,1000000007,0.156575074,0.040681819,0.218746543,0.024836753,0.01496359,0.544196221,4590256.412,5815843.695
1550,1,500,10,4394,2876,1517,224344.131804026314057,1000000007,0.234959004,0.078997311,0.290892333,0.00108282,0.04679717,0.347271361,4589934.343,5816122.009
1551,1,500,10,4479,3459,1020,269698.357035631197505,1000000007,0.336049323,0.074216169,0.129123294,0.02922486,0.079247729,0.352138625,4590886.824,5816773.233
1552,1,500,10,4994,2996,1998,442860.578414453659207,1000000007,0.265875394,0.00980615,0.157329607,0.031606168,0,0.53538268,4591496.419,5817200.273
1553,1,500,10,2018,1690,327,160000.000000000000000,1000000007,0.216693484,0.026420446,0.076442671,0.011951581,0.106295934,0.562195885,4591450,5816800
1554,1,500,10,1008,471,537,160000.000000000000000,1000000007,0.010297567,0.011222011,0.001023076,0.339784188,0.01912935,0.618543807,4591850,5816800
1555,1,500,10,3460,2401,1059,160000.000000000000000,1000000007,0.362679528,0.060715275,0.257454296,0.072097639,0.011994432,0.235058829,4590650,5816400
1556,1,500,10,2773,2169,603,160000.000000000000000,1000000007,0.506067722,0.081252049,0.123810466,0.033237317,0.011360094,0.244272352,4591050,5816400
1557,1,500,10,5187,2980,2207,249044.614433802373242,1000000007,0.164451019,0.070442664,0.267694834,0.011494958,0.009475587,0.476440938,4590642.876,5815887.341
1558,1,500,10,2988,2327,660,235869.989538482332136,1000000007,0.374764294,0.02990752,0.083703186,0.022790678,0.001455425,0.487378898,4591070.216,5815894.561
1559,1,500,10,2009,1779,229,160000.000000000000000,1000000007,0.326012178,0.047234225,0,0.124626779,0.037905751,0.464221068,4591450,5816400
1560,1,500,10,1209,1131,77,160000.000000000000000,1000000007,0.098102426,0.000107831,0,0.052450332,0.174353569,0.674985842,4591850,5816400
1561,1,500,10,2793,2572,221,160000.000000000000000,1000000007,0.501586657,0.209883016,0.011794345,0.006368326,0,0.270367656,4591450,5816000
1562,1,500,10,2566,2343,223,2560000.000000000000000,1000000006,0.152338099,0.007944063,0.001447225,0.003843205,0.075630533,0.758796875,4583250,5813400
1563,1,500,10,1501,1501,0,640000.000000000000000,1000000006,0.390855266,0,0,0,0.422463276,0.186681459,4584450,5813800
1564,1,500,10,2702,2600,102,640000.000000000000000,1000000006,0.687779647,0.015328299,0.001489353,0.007733927,0.061662271,0.226006502,4585250,5813800
1565,1,500,10,1927,1479,448,640000.000000000000000,1000000006,0.563864095,0.106102611,0.030383453,0.00714191,0.050358568,0.242149363,4584450,5813000
1566,1,500,10,1720,1345,374,640000.000000000000000,1000000006,0.309512976,0.13441596,0.021495813,0.004326501,0.33117175,0.199076999,4585250,5813000
1567,1,500,10,4674,2151,2522,5821445.211732810363173,1000000006,0.087972352,0.026528799,0.00638893,0.020499372,0.063545718,0.795064829,4580016.41,5810771.177
1568,1,500,10,5470,3113,2357,20125779.757119134068489,1000000006,0.002863351,0,0.000561881,0.000623315,0.000393364,0.995558089,4580882.593,5813616.675
1569,1,500,10,1614,1485,129,640000.000000000000000,1000000006,0.480816047,0.009409161,0.00510008,0.007566656,0.06926402,0.427844035,4582050,5812200
1570,1,500,10,1907,978,928,640000.000000000000000,1000000006,0.380209085,0.027002479,0.020575053,0.076873668,0.144540198,0.350799517,4581250,5811400
1571,1,500,10,5010,4119,890,3773549.044152330141515,1000000006,0.12195134,0.006827272,0.001872295,0.00131075,0.034240314,0.833798029,4582154.865,5810624.426
1572,1,500,10,2826,2127,699,640000.000000000000000,1000000006,0.683912421,0.017317231,0.031780148,0.04226213,0.028246422,0.196481648,4582850,5812200
1573,1,500,10,2734,2492,242,640000.000000000000000,1000000006,0.695147543,0.0096154,0.021971995,0.003091164,0.004793933,0.265379965,4583650,5812200
1574,1,500,10,2828,2243,584,640000.000000000000000,1000000006,0.444124865,0.18484617,0.005827878,0.035620015,0.113338941,0.21624213,4582850,5811400
1575,1,500,10,3050,2683,366,640000.000000000000000,1000000006,0.634175027,0.073669058,0.007432665,0.023645329,0.041830183,0.219247739,4583650,5811400
1576,1,500,10,5462,2917,2544,1734602.730425672605634,1000000006,0.309030796,0.137941027,0.021000064,0.059804444,0.09761373,0.374609938,4584448.418,5811515.822
1577,1,500,10,2644,1612,1031,640000.000000000000000,1000000006,0.343718055,0.108501976,0.075711107,0.025889613,0.150099633,0.296079616,4585250,5812200
1578,1,500,10,3625,2097,1528,640000.000000000000000,1000000006,0.406457784,0.077780605,0.057020128,0.101242856,0.050776416,0.306722211,4585250,5811400
1579,1,500,10,4634,3981,653,1439374.434545506956056,1000000006,0.51325113,0.052670342,0.003762147,0.000906592,0.110819125,0.318590664,4585308.164,5810011.321
1580,1,500,10,4830,82,4748,15180941.449614930897951,1000000004,0,0,0,0,0.001373893,0.998626107,4583290.385,5817417.533
1581,1,500,10,5084,4576,507,2426661.427947759628296,1000000006,0.289578747,0.072988239,0.003114003,0.002959642,0.040718968,0.590640401,4586474.153,5814960.545
1582,1,500,10,4046,1851,2194,2693338.572052238509059,1000000004,0.033046887,5.31913E-10,0,0,0,0.966953113,4586428.239,5816556.337
1583,1,500,10,4384,2736,1647,2081152.724281656090170,1000000006,0.43444701,0.245507039,0.012425298,0.011202362,0.064835154,0.231583138,4587902.831,5815191.678
1584,1,500,10,1536,592,944,640000.000000000000000,1000000006,0.132137613,0.45048703,0.004750296,0.042899994,0.240500218,0.12922485,4588450,5814600
1585,1,500,10,5352,3108,2244,773972.670443982584402,1000000004,0,0.067498271,0,0,0,0.932501729,4588505.641,5816335.083
1586,1,500,10,2630,2089,541,640000.000000000000000,1000000006,0.572344656,0.006442238,0.053142296,0.007449336,0.090652578,0.269968896,4586050,5813800
1587,1,500,10,1677,1136,541,640000.000000000000000,1000000006,0.476478745,0.184818235,0.002733543,0.033546954,0.082672177,0.219750346,4586850,5813800
1588,1,500,10,3090,2566,524,640000.000000000000000,1000000006,0.699972141,0.003591163,0.031736037,0.026356986,0.03811213,0.200231544,4586050,5813000
1589,1,500,10,3980,3605,375,640000.000000000000000,1000000006,0.583855979,0.125791448,0.020840584,0.006053538,0.073996782,0.189461669,4586850,5813000
1590,1,500,10,1986,1425,561,640000.000000000000000,1000000006,0.399500374,0.316624491,0.016575825,0.007210138,0.069208273,0.190880899,4587650,5813800
1591,1,500,10,4164,3108,1056,640000.000000000000000,1000000006,0.486752597,0.089198163,0.02011589,0.083689625,0.116327941,0.203915783,4588450,5813800
1592,1,500,10,4260,2233,2027,640000.000000000000000,1000000006,0.369698566,0.146968709,0.034195459,0.167334007,0.013635973,0.268167287,4587650,5813000
1593,1,500,10,4028,3039,988,640000.000000000000000,1000000006,0.597438937,0.061489459,0.077474782,0.025731303,0.004022447,0.233843072,4588450,5813000
1594,1,500,10,4780,4273,506,265285.595240259135608,1000000006,0.509882201,0.075104522,0.087742887,0.038758468,0.064026466,0.224485455,4589845.411,5815332.311
1595,1,500,10,5262,4416,846,1203116.525891444645822,1000000006,0.497143082,0.121362112,0.026109847,0.014656876,0.149480989,0.191247094,4589246.946,5814952.172
1596,1,500,10,1137,449,687,160000.000000000000000,1000000006,0.445615896,0.005589566,0.171686492,0.13224977,0.028651869,0.216206408,4589850,5814800
1597,1,500,10,1786,1221,564,160000.000000000000000,1000000006,0.205706449,0.055418552,0.136696236,0.10669129,0.034215195,0.461272279,4590250,5814800
1598,1,500,10,1870,1446,423,160000.000000000000000,1000000006,0.165295896,0.083120145,0.022055425,0.151410916,0.085832233,0.492285385,4589850,5814400
1599,1,500,10,2651,2177,473,160000.000000000000000,1000000006,0.414647961,0.124052143,0.127796715,0.068347733,0.002482289,0.262673159,4590250,5814400
1600,1,500,10,5256,3566,1689,427397.457782126322854,1000000006,0.219717694,0.043184643,0.055947526,0.043819668,0.010210411,0.627120058,4590466.047,5815270.886
1601,1,500,10,1663,1466,197,160000.000000000000000,1000000006,0.518383932,0.042898452,0.047652295,0.032840244,0.042719649,0.315505427,4590650,5814800
1602,1,500,10,4896,4459,437,482260.704865790670738,1000000006,0.186831591,0.005583269,0.009581813,0.028619746,0.035790274,0.733593307,4591092.849,5815115.736
1603,1,500,10,1561,1439,122,160000.000000000000000,1000000006,0.571144777,0.104665135,0.027975668,0.016210387,0.023779805,0.256224228,4590650,5814400
1604,1,500,10,2457,2005,451,160000.000000000000000,1000000006,0.230360392,0.000198676,0.004911263,0.188744639,0.17964732,0.39613771,4591050,5814400
1605,1,500,10,3641,3523,117,602698.549051624606363,1000000006,0.193322912,0.01654844,0.010693579,0,0.231763544,0.547671525,4591677.381,5814519.018
1606,1,500,10,1432,1430,1,160000.000000000000000,1000000006,0.127239164,0,0,0.000598374,0.713118256,0.159044207,4589050,5814000
1607,1,500,10,2067,1362,705,160000.000000000000000,1000000006,0.164169586,0.070837257,0.12399753,0.176121169,0.09647101,0.368403448,4589450,5814000
1608,1,500,10,818,757,61,160000.000000000000000,1000000006,0.633912838,0.010707824,0.020209239,0.007432154,0.007168329,0.320569615,4589050,5813600
1609,1,500,10,1236,1016,220,160000.000000000000000,1000000006,0.567494137,0.032707748,0.09887105,0.006322221,0.007400075,0.287204769,4589450,5813600
1610,1,500,10,1601,1488,112,160000.000000000000000,1000000006,0.448836564,0.011244141,0.028685861,0.019544845,0.111431644,0.380256945,4589850,5814000
1611,1,500,10,1500,1400,100,160000.000000000000000,1000000006,0.749195742,0.004900491,0.023046147,0.019670207,0.023346165,0.179841248,4590250,5814000
1612,1,500,10,2128,2064,64,160000.000000000000000,1000000006,0.33758299,0.130499278,0.011888044,0,0.411497277,0.108532411,4589850,5813600
1613,1,500,10,1191,914,276,160000.000000000000000,1000000006,0.529979528,0,0.04658094,0.073010705,0.141992345,0.208436481,4590250,5813600
1614,1,500,10,4197,3125,1071,640000.000000000000000,1000000006,0.527947566,0.14073704,0.099651199,0.005358501,0.020825258,0.205480436,4589250,5813000
1615,1,500,10,2725,1402,1322,640000.000000000000000,1000000006,0.285562554,0.246292989,0.046486726,0.070001986,0.161335924,0.190319821,4590050,5813000
1616,1,500,10,3704,3302,401,640000.000000000000000,1000000006,0.455732406,0.063872193,0.023642147,0.01360863,0.246941569,0.196203055,4590850,5813800
1617,1,500,10,2888,2797,91,160000.000000000000000,1000000006,0.509847654,0.15642011,0.022634792,0,0.125623485,0.18547396,4591450,5814000
1618,1,500,10,2072,1968,103,160000.000000000000000,1000000006,0.495625611,0.187890216,3.43775E-05,0.021818586,0.043273655,0.251357554,4591850,5814000
1619,1,500,10,5074,4109,964,706139.299072350957431,1000000006,0.350521088,0.018546774,0.037993124,0.007442817,0.010715301,0.574780896,4592005.169,5813686.147
1620,1,500,10,4939,2918,2020,640000.000000000000000,1000000006,0.516294683,0.015817477,0.034201615,0.181456693,0.021508646,0.230720887,4590850,5813000
1621,1,500,10,4335,4020,314,640000.000000000000000,1000000006,0.338765929,0.086577712,0.015577299,0.009274748,0.275847738,0.273956575,4591650,5813000
1622,1,500,10,4790,2802,1987,640000.000000000000000,1000000006,0.472973175,0.064287303,0.135890387,0.077511245,0.0086774,0.240660489,4586050,5812200
1623,1,500,10,4680,3930,750,640000.000000000000000,1000000006,0.547606746,0.031212488,0.022814304,0.054706934,0.101850965,0.241808564,4586850,5812200
1624,1,500,10,2440,1565,874,640000.000000000000000,1000000006,0.531499559,0.066464304,0.076362821,0.013370237,0.128649111,0.183653968,4586050,5811400
1625,1,500,10,2217,1967,249,640000.000000000000000,1000000006,0.691571028,0.003205014,0.023164926,0.004730995,0.118377143,0.158950893,4586850,5811400
1626,1,500,10,2664,2392,272,640000.000000000000000,1000000006,0.72555388,0.017925343,0.014860601,0.011683686,0.001019468,0.228957022,4587650,5812200
1627,1,500,10,2661,2243,418,640000.000000000000000,1000000006,0.739910354,0.042906826,0.033519687,0.008153377,0.007889341,0.167620415,4588450,5812200
1628,1,500,10,1190,929,260,640000.000000000000000,1000000006,0.476990239,0.075810816,0.007933882,0.011269764,0.3125942,0.115401099,4587650,5811400
1629,1,500,10,4167,3399,768,640000.000000000000000,1000000006,0.546872948,0.198997526,0.025043271,0.03493392,0.047223161,0.146929174,4588450,5811400
1630,1,500,10,2606,2304,301,640000.000000000000000,1000000006,0.454585064,0.156049778,0.007519878,0.006434637,0.237378918,0.138031726,4586050,5810600
1631,1,500,10,1948,1885,62,640000.000000000000000,1000000006,0.717428463,0,0.006982115,0,0.115985952,0.159603469,4586850,5810600
1632,1,500,10,5216,3185,2030,1137370.348612746922299,1000000006,0.384471316,0.045939205,0.009810152,0.005963289,0.036748376,0.517067663,4586063.142,5809486.763
1633,1,500,10,4645,1475,3169,797638.205848059384152,1000000006,0.322667333,0.000889724,0,0.185390008,0.209727599,0.281325336,4586968.054,5809760.997
1634,1,500,10,5480,1057,4422,1018921.697118526557460,1000000006,0.077288454,0,0,0.281632456,0.039322338,0.601756752,4587656.874,5810358.942
1635,1,500,10,253,23,230,195979.568867822294123,12069616,0.376685009,0,0.060346803,0.032124869,0.03491544,0.49592788,4588244.305,5809644.514
1636,1,500,10,3157,2722,435,640000.000000000000000,1000000006,0.556136333,0.135248021,0.025281836,0.00675252,0.072645546,0.203935745,4589250,5812200
1637,1,500,10,2677,2498,179,640000.000000000000000,1000000006,0.468809974,0.100524663,0.006263816,0.001386897,0.226237482,0.196777168,4590050,5812200
1638,1,500,10,3224,1482,1742,640000.000000000000000,1000000006,0.388326765,0.042878243,0.037486969,0.146697738,0.115696033,0.268914252,4589250,5811400
1639,1,500,10,3184,2235,949,640000.000000000000000,1000000006,0.543661794,0.072880109,0.060424704,0.034643653,0.021530689,0.266859051,4590050,5811400
1640,1,500,10,3295,2997,297,640000.000000000000000,1000000006,0.602658807,0.047526442,0.00883126,0.01808264,0.027777142,0.295123708,4590850,5812200
1641,1,500,10,1871,1586,284,160000.000000000000000,1000000006,0.460981288,0.029425371,0.100156835,0.025416482,0.118829306,0.265190719,4591450,5812400
1642,1,500,10,1793,1607,186,160000.000000000000000,1000000006,0.581862724,0.073423117,0.067985273,0.005263176,0.019504583,0.251961127,4591850,5812400
1643,1,500,10,2107,1968,139,160000.000000000000000,1000000006,0.574486475,0.113206645,0.034410634,0.012710668,0.041419732,0.223765847,4591450,5812000
1644,1,500,10,5314,4706,607,1055142.147992700804025,1000000006,0.088672223,0,0.000786639,0.001930483,0.048218157,0.860392498,4592376.122,5811566.395
1645,1,500,10,1763,1162,601,160000.000000000000000,1000000006,0.248972604,0.078149199,0.08714271,0.166111596,0.031587778,0.388036113,4590650,5811600
1646,1,500,10,1491,1043,447,160000.000000000000000,1000000006,0.625641208,0.024769022,0.088114193,0.105329407,0,0.156146171,4591050,5811600
1647,1,500,10,1136,895,241,160000.000000000000000,1000000006,0.705770586,0.001012254,0.109928585,0,0.004248989,0.179039586,4590650,5811200
1648,1,500,10,778,740,38,160000.000000000000000,1000000006,0.790027834,0.015219848,0.016590937,0,0,0.178161381,4591050,5811200
1649,1,500,10,2430,2127,303,640000.000000000000000,1000000006,0.460247416,0.227020272,0.004891759,0.001313683,0.159512341,0.14701453,4591650,5811400
1650,1,500,10,5482,3389,2092,1244030.445304368389770,1000000006,0.015636526,0.010873241,0.000646054,0.024953838,0.113679626,0.834210716,4588559.575,5810364.669
1651,1,500,10,1999,953,1045,160000.000000000000000,1000000006,0.148973782,0.051967086,0.147264275,0.301741599,0.208697036,0.141356221,4589450,5810800
1652,1,500,10,1179,648,530,160000.000000000000000,1000000006,0.553406184,0.000895317,0.102212864,0.129790764,0.069924383,0.143770487,4589050,5810400
1653,1,500,10,1416,776,639,160000.000000000000000,1000000006,0.35138447,0.036925972,0.060700863,0.209058964,0.040933926,0.300995805,4589450,5810400
1654,1,500,10,3779,3162,617,640000.000000000000000,1000000006,0.585763656,0.00659115,0.027170979,0.03902567,0.132762999,0.208685545,4590050,5810600
1655,1,500,10,5488,3277,2211,970043.406255262321793,1000000006,0.397081835,0.045767913,0.124846531,0.013138544,0.028165961,0.390999215,4589169.381,5809558.111
1656,1,500,10,3933,3758,175,640000.000000000000000,1000000006,0.632933562,0.072054572,0.009406151,0.001140733,0.101190308,0.183274674,4590050,5809800
1657,1,500,10,2613,2401,212,640000.000000000000000,1000000006,0.70406581,0.025482559,0.019509376,0.001702457,0.02232656,0.226913238,4590850,5810600
1658,1,500,10,5078,4560,517,1120400.610308668576181,1000000006,0.340524352,0.063820118,0.001620728,0,0.150034356,0.444000447,4591980.004,5810646.47
1659,1,500,10,3315,2164,1151,640000.000000000000000,1000000001,0.197196673,0.25750753,0.017207578,0.017007392,0.222945327,0.2881355,4592450,5821800
1660,1,500,10,1732,0,1732,640000.000000000000000,1000000001,0.003692951,0.243872331,0.020674779,0.051004688,0.248631146,0.432124104,4593250,5821800
1661,1,500,10,5194,879,4314,1546688.281122572254390,1000000001,0.002113968,0.035769926,0.015935309,0.024799907,0.657082757,0.264298133,4592949.195,5820870.003
1662,1,500,10,1683,7,1676,160000.000000000000000,1000000001,0.173313952,0.228144047,0.212349121,0.105078553,0.040762118,0.240352208,4593850,5822000
1663,1,500,10,2164,106,2058,160000.000000000000000,1000000001,0.054265829,0.195348545,0.26550922,0.137169142,0.004989362,0.342717901,4594250,5822000
1664,1,500,10,1509,138,1370,160000.000000000000000,1000000001,0,0.389817586,0.112918455,0.142053972,0,0.355209987,4593850,5821600
1665,1,500,10,2110,188,1921,160000.000000000000000,1000000001,0.002132315,0.108019552,0.204800188,0.197242152,0.021013872,0.46679192,4594250,5821600
1666,1,500,10,4347,659,3687,640000.000000000000000,1000000001,0.041128538,0.33096017,0.113553648,0.036070103,0.142922306,0.335365235,4594850,5821800
1667,1,500,10,2386,668,1718,160000.000000000000000,1000000001,0.019489359,0.33220358,0.227852718,0.084004261,0.00194078,0.334509302,4593850,5821200
1668,1,500,10,2763,833,1930,160000.000000000000000,1000000001,0.025270196,0.24572533,0.240842546,0.132973005,0,0.355188923,4594250,5821200
1669,1,500,10,2642,133,2508,160000.000000000000000,1000000001,0.009684551,0.262935937,0.4332859,0.010241092,0.044973504,0.238879015,4593850,5820800
1670,1,500,10,3785,863,2922,294509.753682890092023,1000000001,0.058056601,0.169826529,0.070571525,0.10112527,0,0.600420075,4594247.903,5820631.741
1671,1,500,10,2112,564,1547,160000.000000000000000,1000000001,0.003634102,0.150910511,0.10667828,0.239600788,0.01432562,0.4848507,4594650,5821200
1672,1,500,10,2812,1931,880,160000.000000000000000,1000000001,0.041195242,0.381397324,0.066237213,0.083357727,0.037606966,0.390205528,4595050,5821200
1673,1,500,10,5010,1708,3302,275974.231259768770542,1000000001,0.005881713,0.080537675,0.166723279,0.097160016,0.000512411,0.649184905,4594647.71,5820654.897
1674,1,500,10,5415,1703,3712,398720.909479546826333,1000000001,0.042744255,0.09327478,0.077544537,0.033706907,0.036700536,0.716028984,4595290.791,5820740.79
